,Date,Event_ID,Duration,Volume,WaterClassify,EventFlowRate,meterNumber,gw,CustomerId,Month,Leak,Building Type,Square Footage,Year constructed,Climate region,Number of workers
535,2023-06-19 15:54:42,535,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
536,2023-06-19 16:06:21,536,1.202584278,3.9609375,LowCon,3.293688079,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
537,2023-06-19 16:26:40,537,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
538,2023-06-19 16:52:27,538,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
539,2023-06-19 17:44:30,539,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
540,2023-06-19 18:01:50,540,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
541,2023-06-19 18:12:16,541,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
542,2023-06-19 18:23:10,542,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
543,2023-06-19 18:52:24,543,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
544,2023-06-19 19:00:12,544,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
545,2023-06-19 19:34:35,545,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
546,2023-06-19 21:20:11,546,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
547,2023-06-19 23:31:54,547,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
548,2023-06-20 00:15:49,548,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
549,2023-06-20 00:40:35,549,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
550,2023-06-20 04:47:11,550,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
551,2023-06-20 08:19:55,551,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
552,2023-06-20 08:44:20,552,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
553,2023-06-20 08:55:15,553,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
554,2023-06-20 09:10:59,554,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
555,2023-06-20 09:23:16,555,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
556,2023-06-20 10:38:05,556,6.163560989,0.2578125,LowCon,0.041828498,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
557,2023-06-20 10:50:29,557,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
558,2023-06-20 10:59:21,558,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
559,2023-06-20 11:08:37,559,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
560,2023-06-20 11:21:23,560,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
561,2023-06-20 11:37:57,561,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
562,2023-06-20 12:40:22,562,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
563,2023-06-20 13:00:24,563,7.09743368,0.265625,LowCon,0.037425499,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
564,2023-06-20 13:13:54,564,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
565,2023-06-20 13:36:12,565,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
566,2023-06-20 13:56:50,566,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
567,2023-06-20 14:32:18,567,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
568,2023-06-20 16:38:35,568,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
569,2023-06-20 16:50:28,569,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
570,2023-06-20 17:21:34,570,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
571,2023-06-20 17:35:21,571,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
572,2023-06-20 17:55:05,572,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
573,2023-06-20 18:47:55,573,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
574,2023-06-20 19:29:46,574,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
575,2023-06-20 20:08:30,575,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
576,2023-06-20 20:28:34,576,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
577,2023-06-20 20:50:10,577,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
578,2023-06-20 21:24:46,578,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
579,2023-06-20 21:34:18,579,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
580,2023-06-20 21:43:11,580,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
581,2023-06-20 23:40:05,581,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
582,2023-06-20 23:51:10,582,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
583,2023-06-21 03:18:14,583,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
584,2023-06-21 08:35:58,584,6.557411495,0.265625,LowCon,0.0405076,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
585,2023-06-21 09:14:37,585,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
586,2023-06-21 10:22:48,586,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
587,2023-06-21 10:30:41,587,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
588,2023-06-21 10:44:21,588,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
589,2023-06-21 11:15:39,589,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
590,2023-06-21 11:31:57,590,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
591,2023-06-21 11:43:39,591,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
592,2023-06-21 11:55:40,592,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
593,2023-06-21 12:08:56,593,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
594,2023-06-21 12:19:35,594,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
595,2023-06-21 12:59:04,595,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
596,2023-06-21 13:10:45,596,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
597,2023-06-21 13:19:32,597,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
598,2023-06-21 13:31:07,598,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
599,2023-06-21 15:20:07,599,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
600,2023-06-21 16:25:15,600,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
601,2023-06-21 17:02:15,601,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
602,2023-06-21 17:11:59,602,1.920390776,6.3359375,MedCon,3.299295945,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
603,2023-06-21 17:25:30,603,0.299197485,2.3828125,LowCon,7.964012471,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
604,2023-06-21 17:28:21,604,2.503039166,3.9609375,LowCon,1.582451267,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
605,2023-06-21 17:32:28,605,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
606,2023-06-21 17:33:16,606,0.654601494,1.84375,LowCon,2.816599131,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
607,2023-06-21 18:52:40,607,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
608,2023-06-21 20:25:25,608,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
609,2023-06-21 20:34:08,609,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
610,2023-06-21 20:53:11,610,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
611,2023-06-21 21:41:23,611,6.557411495,0.265625,LowCon,0.0405076,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
612,2023-06-21 22:01:07,612,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
613,2023-06-21 22:27:14,613,0.159009445,0.53125,LowCon,3.340996504,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
614,2023-06-21 22:43:05,614,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
615,2023-06-21 23:37:55,615,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
616,2023-06-22 00:24:26,616,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
617,2023-06-22 00:34:24,617,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
618,2023-06-22 03:34:15,618,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
619,2023-06-22 03:37:55,619,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
620,2023-06-22 05:08:10,620,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
621,2023-06-22 07:24:47,621,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
622,2023-06-22 07:57:16,622,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
623,2023-06-22 09:02:17,623,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
624,2023-06-22 09:36:41,624,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
625,2023-06-22 09:42:55,625,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
626,2023-06-22 12:06:17,626,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
627,2023-06-22 12:18:02,627,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
628,2023-06-22 12:29:45,628,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
629,2023-06-22 14:04:15,629,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
630,2023-06-22 14:14:59,630,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
631,2023-06-22 14:33:58,631,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
632,2023-06-22 14:41:25,632,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
633,2023-06-22 14:51:46,633,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
634,2023-06-22 15:49:11,634,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
635,2023-06-22 16:16:48,635,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
636,2023-06-22 16:54:18,636,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
637,2023-06-22 17:07:34,637,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
638,2023-06-22 17:34:01,638,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
639,2023-06-22 17:34:41,639,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
640,2023-06-22 17:50:18,640,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
641,2023-06-22 17:57:27,641,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
642,2023-06-22 18:08:32,642,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
643,2023-06-22 18:28:26,643,7.09743368,0.265625,LowCon,0.037425499,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
644,2023-06-22 18:51:38,644,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
645,2023-06-22 19:34:48,645,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
646,2023-06-22 19:47:01,646,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
647,2023-06-22 19:51:06,647,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
648,2023-06-22 20:09:56,648,0.155198446,0.5234375,LowCon,3.372698069,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
649,2023-06-22 20:47:45,649,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
650,2023-06-22 21:02:14,650,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
651,2023-06-22 21:39:17,651,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
652,2023-06-22 21:45:13,652,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
653,2023-06-22 21:55:39,653,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
654,2023-06-22 22:01:02,654,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
655,2023-06-22 22:12:04,655,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
656,2023-06-22 22:29:06,656,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
657,2023-06-22 22:39:46,657,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
658,2023-06-22 22:57:14,658,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
659,2023-06-22 23:25:27,659,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
660,2023-06-23 00:10:34,660,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
661,2023-06-23 00:23:35,661,0.185782179,0.7890625,LowCon,4.247245383,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
662,2023-06-23 00:35:28,662,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
663,2023-06-23 01:50:16,663,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
664,2023-06-23 02:20:28,664,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
665,2023-06-23 02:29:00,665,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
666,2023-06-23 02:39:10,666,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
667,2023-06-23 02:52:13,667,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
668,2023-06-23 03:05:18,668,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
669,2023-06-23 03:52:14,669,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
670,2023-06-23 04:14:18,670,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
671,2023-06-23 04:47:44,671,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
672,2023-06-23 05:07:14,672,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
673,2023-06-23 05:54:44,673,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
674,2023-06-23 06:01:38,674,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
675,2023-06-23 06:42:21,675,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
676,2023-06-23 06:43:40,676,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
677,2023-06-23 07:38:08,677,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
678,2023-06-23 07:45:01,678,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
679,2023-06-23 08:18:32,679,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
680,2023-06-23 08:46:53,680,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
681,2023-06-23 09:27:27,681,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
682,2023-06-23 09:37:19,682,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
683,2023-06-23 10:32:28,683,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
684,2023-06-23 10:41:43,684,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
685,2023-06-23 10:56:50,685,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
686,2023-06-23 11:16:05,686,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
687,2023-06-23 11:27:38,687,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
688,2023-06-23 12:03:18,688,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
689,2023-06-23 12:14:02,689,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
690,2023-06-23 13:10:09,690,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
691,2023-06-23 13:19:13,691,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
692,2023-06-23 13:34:25,692,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
693,2023-06-23 13:39:20,693,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
694,2023-06-23 14:16:20,694,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
695,2023-06-23 14:22:43,695,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
696,2023-06-23 14:23:32,696,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
697,2023-06-23 14:37:18,697,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
698,2023-06-23 14:42:45,698,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
699,2023-06-23 14:50:14,699,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
700,2023-06-23 15:06:04,700,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
701,2023-06-23 15:35:36,701,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
702,2023-06-23 16:07:17,702,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
703,2023-06-23 16:14:55,703,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
704,2023-06-23 16:21:04,704,6.85547531,0.265625,LowCon,0.038746402,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
705,2023-06-23 16:33:18,705,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
706,2023-06-23 17:45:13,706,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
707,2023-06-23 17:54:51,707,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
708,2023-06-23 18:33:46,708,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
709,2023-06-23 18:41:15,709,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
710,2023-06-23 19:08:31,710,6.417892253,0.265625,LowCon,0.041388199,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
711,2023-06-23 19:20:13,711,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
712,2023-06-23 19:46:02,712,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
713,2023-06-23 20:31:07,713,0.076842291,0.5234375,LowCon,6.811841452,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
714,2023-06-23 20:39:55,714,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
715,2023-06-23 20:49:51,715,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
